,key,count,u,sd,radio
13728,鬼影,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
13883,好处,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
18310,仲裁,6,0.007853403141361256,0.18414185614929224,2.7844294704015148e-05
13900,振华,6,0.007853403141361256,0.18414185614929224,2.7844294704015148e-05
18495,变道,6,0.007853403141361256,0.1349129261081215,2.7844294704015148e-05
3209,阿里巴巴,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
10400,严禁,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
4432,率领,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
18485,驾驶室,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
13747,走访调查,6,0.007853403141361256,0.1349129261081215,2.7844294704015148e-05
2202,截图,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
10364,人力,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
8301,有益,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
13755,嫌犯,6,0.007853403141361256,0.15309180162665895,2.7844294704015148e-05
4437,简介,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
6193,扛起,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
13894,时分,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
13758,承认,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10357,之恩,6,0.007853403141361256,0.15309153796870995,2.7844294704015148e-05
10355,教育引导,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
4440,深山,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
13886,生态建设,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
18455,湛江市,6,0.007853403141361256,0.18414185614929224,2.7844294704015148e-05
16765,祭祀,6,0.007853403141361256,0.18414185614929224,2.7844294704015148e-05
18447,中队长,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
10575,出色,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
3685,缺少,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
273,银行卡,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
10710,基干民兵,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
10699,热烈欢迎,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
5854,返利,6,0.007853403141361256,0.18414185614929224,2.7844294704015148e-05
10707,社会化,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
6308,入住,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10708,实事求是,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
1249,中级,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
5848,工商局,6,0.007853403141361256,0.1349129261081215,2.7844294704015148e-05
1251,判刑,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
18815,秦淮河,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
10712,军事,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
3289,步骤,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
8193,引智,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
13367,劲松,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
7405,庆典,6,0.007853403141361256,0.15309180162665895,2.7844294704015148e-05
3636,胸怀,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
13409,三尺,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
1246,恶性,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10050,海口,6,0.007853403141361256,0.15309180162665895,2.7844294704015148e-05
13417,成就感,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
4567,风味,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
18790,卖淫,6,0.007853403141361256,0.15309153796870995,2.7844294704015148e-05
5872,陷阱,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
10052,特长,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
4345,副处长,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10057,实效性,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
4350,交管,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
5885,互联,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
4561,岸边,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
15741,人车,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
7527,熟练,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
4355,心坎,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10731,明显增强,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
2019,实际困难,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
10647,专程,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
2341,传播者,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10776,德国,6,0.007853403141361256,0.12483467700897469,2.7844294704015148e-05
15721,先进典型,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
6322,民营,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
4603,之称,6,0.007853403141361256,0.1349129261081215,2.7844294704015148e-05
15966,李晓英,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
6328,黄金,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
1264,大案,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
5832,诱饵,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
10807,用人,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
13285,之源,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
18189,业务员,6,0.007853403141361256,0.16141505519853275,2.7844294704015148e-05
10013,风清气,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
3315,医患,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
5782,理工大学,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10773,早期,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
5806,笔记,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
13332,沉醉在,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
13342,敬意,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
1987,汲取,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
10760,诊疗,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
1988,教训,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
1990,辜负,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
5816,铁腕,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
6319,供养,6,0.007853403141361256,0.15309180162665895,2.7844294704015148e-05
4596,画廊,6,0.007853403141361256,0.1349129261081215,2.7844294704015148e-05
1993,一口气,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
3632,前不久,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
763,无果,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
13356,看一看,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
5828,停止,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
13360,村主任,6,0.007853403141361256,0.1349129261081215,2.7844294704015148e-05
10063,万千瓦,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
5869,打出,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
10108,卫士,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
1230,一有,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
13464,永城,6,0.007853403141361256,0.18414185614929224,2.7844294704015148e-05
10113,按规定,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
18732,陈霖莹,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
15747,城市形象,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
18701,商务印书馆,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
18265,不法,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
18731,郑淳友,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
5913,交纳,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10623,叔叔,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10084,后勤保障,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10586,一丝不苟,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
16693,器乐,6,0.007853403141361256,0.15309153796870995,2.7844294704015148e-05
14004,评定,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
7515,智能手机,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
10588,美善,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
15752,苏陕,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
13467,一档,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
322,取保候审,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
18682,文化界,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
7415,历史悠久,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
10102,口号,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
6282,盘活,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
2096,面包车,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
15923,统防,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
756,转让,6,0.007853403141361256,0.15309180162665895,2.7844294704015148e-05
5895,间接,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
263,严厉,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
13448,我局,6,0.007853403141361256,0.11386824080702201,2.7844294704015148e-05
1108,段时间,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
10112,远光灯,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
4553,路况,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
10578,灾区,6,0.007853403141361256,0.15309180162665895,2.7844294704015148e-05
3276,深圳市,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
18696,夫人,6,0.007853403141361256,0.18414185614929224,2.7844294704015148e-05
10582,亲友,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
1222,答应,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
14013,顺德区,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
13446,党章,6,0.007853403141361256,0.18414185614929224,2.7844294704015148e-05
10585,添砖加瓦,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
4545,争相,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
7525,可信,6,0.007853403141361256,0.12483500034688337,2.7844294704015148e-05
18693,荣毅仁,6,0.007853403141361256,0.21678825543381586,2.7844294704015148e-05
6283,腾飞,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
10630,勤务,6,0.007853403141361256,0.10172637782324144,2.7844294704015148e-05
5929,涉案人员,6,0.007853403141361256,0.08792346459044814,2.7844294704015148e-05
7793,组合拳,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
3146,迈入,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
7849,助学金,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
8404,熬夜,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
15310,迈进,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
15712,舞蹈队,5,0.006544502617801047,0.13011594021878972,2.3203578920012624e-05
15808,骨干教师,5,0.006544502617801047,0.1196344971685931,2.3203578920012624e-05
3521,西安交通大学,5,0.006544502617801047,0.11963449716859309,2.3203578920012624e-05
15366,医师,5,0.006544502617801047,0.1196344971685931,2.3203578920012624e-05
15809,炉霍县,5,0.006544502617801047,0.18065687952817985,2.3203578920012624e-05
7845,计划生育,5,0.006544502617801047,0.11963449716859309,2.3203578920012624e-05
16264,助行,5,0.006544502617801047,0.18065687952817985,2.3203578920012624e-05
7786,巡防,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
16320,助老,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
8739,动员大会,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
7784,运行机制,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
859,相助,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
15636,本期,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
15684,郑静,5,0.006544502617801047,0.18065687952817985,2.3203578920012624e-05
8429,消保委,5,0.006544502617801047,0.18065687952817985,2.3203578920012624e-05
3514,发力点,5,0.006544502617801047,0.14888169797950485,2.3203578920012624e-05
15642,外籍人士,5,0.006544502617801047,0.14888169797950485,2.3203578920012624e-05
841,见状,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
16300,宿松县,5,0.006544502617801047,0.18065687952817985,2.3203578920012624e-05
15742,党政机关,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
3502,借钱,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
3169,三方,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
8478,边上,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
3497,图纸,5,0.006544502617801047,0.10814162873593912,2.3203578920012624e-05
3503,功夫不负有心人,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
7878,市井,5,0.006544502617801047,0.14888169797950485,2.3203578920012624e-05
16323,第九届,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
7812,师资队伍,5,0.006544502617801047,0.1196344971685931,2.3203578920012624e-05
15778,仓储,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
15296,监制,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
8412,惊喜,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
3000,凝心,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
16336,赵永东,5,0.006544502617801047,0.18065687952817985,2.3203578920012624e-05
15646,和顺,5,0.006544502617801047,0.14888169797950485,2.3203578920012624e-05
15334,操场,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
8764,江海堤防,5,0.006544502617801047,0.18065687952817985,2.3203578920012624e-05
2997,路途,5,0.006544502617801047,0.11963449716859309,2.3203578920012624e-05
16303,共作,5,0.006544502617801047,0.18065687952817985,2.3203578920012624e-05
8480,变为,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
15762,要用,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
865,零部件,5,0.006544502617801047,0.11963449716859309,2.3203578920012624e-05
16366,申请书,5,0.006544502617801047,0.10814162873593912,2.3203578920012624e-05
7877,浓浓的,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
16306,小龙虾,5,0.006544502617801047,0.14888169797950485,2.3203578920012624e-05
8396,法律咨询,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
15326,我园,5,0.006544502617801047,0.13011594021878972,2.3203578920012624e-05
15651,室外,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
8752,提速,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
16273,华侨,5,0.006544502617801047,0.14888169797950485,2.3203578920012624e-05
8774,高潮,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
3317,积攒,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
16263,金龙鱼,5,0.006544502617801047,0.18065687952817985,2.3203578920012624e-05
15456,展厅,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
3272,攻读,5,0.006544502617801047,0.09527259248820799,2.3203578920012624e-05
8075,显示屏,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
3116,筹建,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
8081,开阔,5,0.006544502617801047,0.08036866238271358,2.3203578920012624e-05
8571,亲子,5,0.006544502617801047,0.13011594021878972,2.3203578920012624e-05
